Player Name,Position Name,Activity Name,Period Name,Period Number,Date_obj,Start Time,End Time,Day Name,Month Name,Total Player Load,Total Distance,Tot IMA,High Speed Distance,IMA Accel High,IMA Accel Low,IMA Accel Medium,IMA CoD Left High,IMA CoD Left Low,IMA CoD Left Medium,IMA CoD Right High,IMA CoD Right Low,IMA CoD Right Medium,IMA Decel High,IMA Decel Low,IMA Decel Medium,Maximum Velocity,Meterage Per Minute,Player Load Per Minute,Velocity Band 1 Total Distance,Velocity Band 2 Total Distance,Velocity Band 3 Total Distance,Velocity Band 4 Total Distance,Velocity Band 5 Total Distance
FH1,Midfield,PM Practice 8-11-76,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,4.6262,13.85608,1,0,0,0,0,0,1,0,,0,0,0,0,0,1.8895,2.34928,0.78437,13.38,0.61,0,0,0
FH7,Forward,PM Practice 8-11-77,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,3.2205,6.94374,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.9765,1.1773,0.54603,6.96,0,0,0,0
FH8,Forward,PM Practice 8-11-78,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,3.50693,22.6054,0,0,0,0,0,0,0,0,,0,0,0,0,0,1.5875,3.83272,0.5946,22.61,0,0,0,0
FH10,Back,PM Practice 8-11-79,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,4.81935,30.42603,0,0,0,0,0,0,0,0,,0,0,0,0,0,3.2225,5.1587,0.81712,11.52,18.92,0,0,0
FH15,Mid/Back,PM Practice 8-11-80,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,3.46851,17.65811,0,0,0,0,0,0,0,0,,0,0,0,0,0,1.7355,2.99391,0.58808,17.16,0.49,0,0,0
FH11,Mid,PM Practice 8-11-81,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,4.22421,34.1896,0,0,0,0,0,0,0,0,,0,0,0,0,0,2.5635,5.79681,0.71621,25.41,8.77,0,0,0
FH12,Midfield,PM Practice 8-11-82,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,2.75364,5.55046,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.9195,0.94108,0.46688,5.55,0,0,0,0
FH13,Mid/Forward,PM Practice 8-11-83,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,3.83258,19.57705,0,0,0,0,0,0,0,0,,0,0,0,0,0,1.4505,3.31927,0.64981,19.56,0,0,0,0
FH14,Forward,PM Practice 8-11-84,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,3.5845,24.57507,0,0,0,0,0,0,0,0,,0,0,0,0,0,2.5955,4.16668,0.60775,8.46,16.1,0,0,0
FH9,Mid/Forward,PM Practice 8-11-85,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,3.14947,10.92407,0,0,0,0,0,0,0,0,,0,0,0,0,0,1.6955,1.85217,0.53399,10.93,0,0,0,0
FH2,Back,PM Practice 8-11-86,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,3.31206,22.51105,0,0,0,0,0,0,0,0,,0,0,0,0,0,1.4965,3.81673,0.56156,22.43,0,0,0,0
FH3,Forward/Mid,PM Practice 8-11-87,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,3.5027,30.43267,0,0,0,0,0,0,0,0,,0,0,0,0,0,1.8245,5.15983,0.59388,26.4,4.17,0,0,0
FH4,Mid/Back,PM Practice 8-11-88,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,2.75142,18.64905,0,0,0,0,0,0,0,0,,0,0,0,0,0,1.5415,3.16193,0.4665,18.65,0,0,0,0
FH5,Mid/Back,PM Practice 8-11-89,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,2.7451,0.54199,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.5395,0.09189,0.46543,0.64,0,0,0,0
FH6,Forward,PM Practice 8-11-90,Water Break-Chalk Talk,4,8/11/2016,16:45:44,16:51:37,Thursday,August,3.02373,18.96497,0,0,0,0,0,0,0,0,,0,0,0,0,0,1.5635,3.21549,0.51267,18.93,0,0,0,0
FH1,Midfield,PM Practice 8-11-91,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,81.77477,744.04041,41,138.65,0,5,1,1,12,0,,16,3,1,1,0,6.9355,44.05039,4.84142,289.35001,316.07001,67.74,47.66,19.9
FH7,Forward,PM Practice 8-11-92,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,73.63543,662.44983,43,49.04,0,4,0,0,12,3,,15,6,0,3,0,6.6805,39.21987,4.35953,261.07001,352.39999,37.05,6.29,5.7
FH8,Forward,PM Practice 8-11-93,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,74.64166,919.11597,35,76.13,1,4,3,1,9,1,,11,2,0,2,1,5.3275,54.41561,4.41911,499.20999,345.23999,60.3,15.83,0
FH10,Back,PM Practice 8-11-94,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,48.89661,552.82819,13,47.16,2,2,2,0,4,0,,1,0,0,1,1,7.1885,32.7298,2.89489,211.98,294.23999,20.09,7.06,13
FH15,Mid/Back,PM Practice 8-11-95,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,25.41797,376.18457,6,2.08,0,1,0,0,2,0,,2,0,0,1,0,4.4545,22.27174,1.50485,241.63,132.53999,2.08,0,0
FH11,Mid,PM Practice 8-11-96,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,49.55194,617.64581,49,52.84,2,11,1,2,15,1,,11,2,2,1,0,5.8165,36.56728,2.93369,277.67999,287.20999,32.77,19.52,0.55
FH12,Midfield,PM Practice 8-11-97,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,73.37729,656.65259,45,34.4,2,12,2,0,12,2,,8,2,0,4,0,4.8325,38.87665,4.34425,222.89,399.41,34.4,0,0
FH13,Mid/Forward,PM Practice 8-11-98,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,55.46977,699.05579,28,57.95,1,6,4,0,3,0,,9,2,0,2,0,7.1515,41.3871,3.28405,496.17999,144.95,16.61,21.83,14.84
FH14,Forward,PM Practice 8-11-99,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,48.39017,612.39398,32,33.92,1,6,0,0,13,2,,4,0,0,6,0,5.6305,36.25635,2.86491,244.09,334.48001,25.35,8.57,0
FH9,Mid/Forward,PM Practice 8-11-100,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,50.43484,556.73511,8,51.01,0,0,1,0,2,1,,3,1,0,0,0,5.6105,32.96111,2.98596,218.39,287.34,29.64,21.37,0
FH2,Back,PM Practice 8-11-101,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,46.97478,554.59155,20,105.64,0,2,0,0,6,0,,8,0,1,3,0,5.6015,32.8342,2.78111,231.46001,217.64,67.98,37.66,0
FH3,Forward/Mid,PM Practice 8-11-102,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,63.31218,754.53857,41,68.64,1,5,4,3,8,4,,10,1,0,4,1,6.1205,44.67192,3.74835,368.85999,317.16,39.54,16.63,12.47
FH4,Mid/Back,PM Practice 8-11-103,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,27.53618,364.6246,16,0.7,1,1,0,0,8,0,,3,1,0,1,1,4.3215,21.58734,1.63026,193.08,171.02,0.7,0,0
FH5,Mid/Back,PM Practice 8-11-104,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,52.59161,664.38855,36,58.05,0,0,0,0,8,4,,13,1,1,6,1,5.6775,39.33466,3.11365,305.45001,300.76999,37.35,20.7,0
FH6,Forward,PM Practice 8-11-105,Transfer,5,8/11/2016,16:54:11,17:11:04,Thursday,August,71.1033,825.09235,34,64.52,0,9,0,1,8,3,,8,1,0,2,1,5.9435,48.84901,4.20962,462.29999,298.32001,31.73,28.27,4.52
FH1,Midfield,PM Practice 8-11-106,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,334.35144,3178.67749,165,529.42,12,38,8,2,32,5,,52,6,0,8,1,7.0865,59.31014,6.23858,1435.83997,1213.41003,179.19,183.47,145.22
FH7,Forward,PM Practice 8-11-107,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,357.36618,3180.3667,122,423.14999,0,16,7,1,37,3,,27,4,0,23,2,6.7695,59.34166,6.66801,1099.52002,1657.69995,257.48999,134.27,30.79
FH8,Forward,PM Practice 8-11-108,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,273.59091,2779.80811,154,292.67,6,17,7,1,38,8,,48,13,2,9,3,5.9855,51.86774,5.10486,1152.01001,1335.37,183.38,98.77,10.52
FH10,Back,PM Practice 8-11-109,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,261.45462,2963.10327,88,404.22999,0,11,0,1,43,8,,20,0,0,2,2,7.0355,55.28779,4.87842,925.28998,1633.38,192.78999,131.37,76.66
FH15,Mid/Back,PM Practice 8-11-110,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,288.64349,3288.06299,131,513.23001,3,11,5,4,47,9,,28,6,0,15,2,6.6115,61.35114,5.38573,1085.18005,1690.08997,231.28,207.57001,74.38
FH11,Mid,PM Practice 8-11-111,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,262.15982,3457.44092,175,478.27,6,20,8,9,61,12,,40,9,0,6,2,6.4515,64.51152,4.89157,1054.05005,1925.42004,278,122.57,77.7
FH12,Midfield,PM Practice 8-11-112,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,386.59943,3399.45508,298,343.71,8,41,6,2,134,10,,78,9,2,6,0,5.9315,63.42957,7.21346,1090.22998,1965.58997,254.16,85.21,4.34
FH13,Mid/Forward,PM Practice 8-11-113,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,296.96533,3120.76367,128,571.30001,6,26,8,1,29,4,,31,8,0,12,1,6.8795,58.22954,5.541,1285.15002,1264.30005,348.95001,157.47,60.29
FH14,Forward,PM Practice 8-11-114,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,295.02618,3173.27686,161,415.45001,2,27,7,3,63,7,,36,2,0,11,1,6.2975,59.20937,5.50482,852.62,1905.56006,254.82001,115.9,44.73
FH9,Mid/Forward,PM Practice 8-11-115,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,301.92587,3405.61963,103,666.04999,1,20,1,1,34,8,,26,1,0,6,5,6.3305,63.5446,5.63356,1143.81006,1595.76001,347.42999,234.31,84.31
FH2,Back,PM Practice 8-11-116,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,238.99582,2846.91113,96,282.78,0,7,4,2,18,1,,35,5,5,15,3,6.2905,53.11979,4.45936,1208.76001,1355.30005,194.86,79.97,7.95
FH3,Forward/Mid,PM Practice 8-11-117,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,268.7392,3333.87646,153,295.94001,0,13,5,4,55,11,,30,7,1,22,5,6.3735,62.20596,5.01434,1420.77002,1617.13,192.60001,76.86,26.48
FH4,Mid/Back,PM Practice 8-11-118,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,189.49977,2609.00122,122,178.32,5,19,3,9,28,9,,31,0,1,10,5,5.4195,48.68069,3.53583,1001.63,1429.39001,143.59,34.73,0
FH5,Mid/Back,PM Practice 8-11-119,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,273.01782,3330.34644,147,472.14999,1,18,2,2,52,5,,28,7,1,24,6,6.3745,62.14009,5.09417,1234.56995,1623.63,336.14999,109.35,26.65
FH6,Forward,PM Practice 8-11-120,Transition,6,8/11/2016,17:11:07,18:04:42,Thursday,August,296.97708,2875.39526,124,271.88,2,17,1,3,38,9,,30,6,3,11,2,5.5615,53.65127,5.54122,1123.80005,1479.83997,215.67,56.21,0
FH1,Midfield,PM Practice 8-11-121,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,102.81343,1117.77856,68,104.06,14,14,5,6,6,1,,18,2,0,2,0,6.0715,41.15355,3.78531,700.39001,313.79001,55.37,41.43,7.26
FH7,Forward,PM Practice 8-11-122,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,27.05496,282.95029,6,0,0,0,0,0,2,2,,2,0,0,0,0,2.5395,10.41746,0.99609,269.10999,13.79,0,0,0
FH8,Forward,PM Practice 8-11-123,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,82.10592,913.16516,25,31.53,0,6,1,0,3,2,,8,3,0,1,1,5.7915,33.62025,3.02292,605.44,276.01001,23.05,8.48,0
FH10,Back,PM Practice 8-11-124,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,79.05183,996.27295,39,46.99,0,5,3,0,15,2,,9,1,0,3,1,6.6915,36.68005,2.91047,620.92999,328.37,17.31,22.82,6.86
FH15,Mid/Back,PM Practice 8-11-125,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,67.22751,802.51605,33,12.59,0,4,0,2,11,3,,7,2,0,3,1,5.0175,29.54645,2.47513,491.60001,298.34,12.15,0.44,0
FH11,Mid,PM Practice 8-11-126,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,86.98612,1247.09277,43,99.82,0,5,4,1,14,1,,15,0,0,2,1,5.1795,45.91455,3.20259,548.57001,599.09003,90.38,9.44,0
FH12,Midfield,PM Practice 8-11-127,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,84.82816,854.26624,50,32.24,0,8,3,1,24,0,,11,0,0,3,0,5.4005,31.45175,3.12314,487.26999,334.82001,19.41,12.83,0
FH13,Mid/Forward,PM Practice 8-11-128,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,83.83134,1130.45947,32,67.14,5,6,0,2,5,1,,6,2,0,2,2,6.2065,41.62043,3.08644,741.21997,322.16,40.25,19.51,7.38
FH14,Forward,PM Practice 8-11-129,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,78.55772,851.974,42,40.5,5,4,1,2,14,1,,10,0,0,4,1,5.1225,31.36736,2.89228,406.09,405.98001,36.23,4.27,0
FH9,Mid/Forward,PM Practice 8-11-130,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,92.02743,1137.73218,21,105.16,1,6,0,0,10,0,,2,1,0,1,0,5.9695,41.88819,3.3882,521.07001,511.54001,51.86,48.7,4.6
FH2,Back,PM Practice 8-11-131,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,67.06717,948.91345,48,63.11,0,18,1,0,6,2,,8,4,2,3,3,6.4085,34.9364,2.46923,731.33002,154.39,19.25,28.79,15.07
FH3,Forward/Mid,PM Practice 8-11-132,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,78.45113,1073.24304,29,66.73,6,4,0,2,13,1,,2,0,0,0,1,5.4335,39.51388,2.88836,700,306.81,49.6,17.13,0
FH4,Mid/Back,PM Practice 8-11-133,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,60.64076,804.62024,33,3.25,11,3,2,0,3,3,,5,0,0,3,1,4.6175,29.62392,2.23263,489.26001,312.29999,3.25,0,0
FH5,Mid/Back,PM Practice 8-11-134,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,91.39207,1327.13208,53,41.9,1,3,0,6,14,11,,5,4,0,7,2,6.0195,48.86138,3.36481,829.53998,455.91,34.86,5.32,1.72
FH6,Forward,PM Practice 8-11-135,11 v 11,7,8/11/2016,18:04:47,18:31:56,Thursday,August,89.20909,897.89307,66,73.34,1,6,2,8,5,26,,14,1,0,2,0,6.4835,33.05797,3.28444,509.94,314.67999,15.34,25.12,32.88
FH1,Midfield,PM Practice 8-11-136,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,80.81932,994.07617,82,0,15,11,4,7,12,11,,13,3,0,4,0,3.6085,32.73343,2.66126,896.23999,97.88,0,0,0
FH7,Forward,PM Practice 8-11-137,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,76.51501,741.57764,33,0,5,3,2,4,4,6,,7,1,0,1,0,2.8175,24.41904,2.51952,668.41998,73.15,0,0,0
FH8,Forward,PM Practice 8-11-138,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,62.69364,569.11603,33,0,11,10,0,0,4,1,,0,3,0,0,0,2.9755,18.74013,2.06441,535.28003,33.88,0,0,0
FH10,Back,PM Practice 8-11-139,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,56.66213,652.71045,65,0,5,17,3,0,12,12,,8,2,0,4,2,3.3005,21.49277,1.8658,614.73999,37.98,0,0,0
FH15,Mid/Back,PM Practice 8-11-140,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,48.40427,591.89673,69,0,2,13,4,1,16,5,,23,0,0,4,1,2.0095,19.49027,1.59388,585.46002,6.53,0,0,0
FH11,Mid,PM Practice 8-11-141,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,56.18729,693.52002,35,5.24,3,10,1,0,8,4,,7,1,0,1,0,4.7675,22.83657,1.85016,559.71002,128.57001,5.24,0,0
FH12,Midfield,PM Practice 8-11-142,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,42.07657,372.85498,11,0,0,3,0,0,4,0,,3,0,0,1,0,1.5365,12.27755,1.38552,372.85001,0,0,0,0
FH13,Mid/Forward,PM Practice 8-11-143,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,80.65126,906.25989,74,16.49,28,18,4,5,3,4,,8,2,0,2,0,4.5215,29.84177,2.65572,759,130.78999,16.49,0,0
FH14,Forward,PM Practice 8-11-144,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,67.31175,1027.67603,94,0,0,11,2,17,24,27,,9,1,0,1,2,4.1355,33.83983,2.21647,848.15002,179.57001,0,0,0
FH9,Mid/Forward,PM Practice 8-11-145,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,84.0406,985.08301,39,67.11,0,21,4,0,2,1,,7,0,0,4,0,5.3605,32.4373,2.76733,667.25,250.73,62.52,4.59,0
FH2,Back,PM Practice 8-11-146,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,56.29212,690.54883,34,0,0,16,1,2,2,0,,8,0,0,3,2,4.1825,22.73873,1.85361,594.47998,95.95,0,0,0
FH3,Forward/Mid,PM Practice 8-11-147,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,57.41138,646.49878,34,0,20,4,1,0,3,1,,3,0,0,1,0,2.7905,21.28823,1.89047,626.59003,19.92,0,0,0
FH4,Mid/Back,PM Practice 8-11-148,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,46.69438,564.78516,23,0,11,3,1,1,3,1,,2,0,0,1,0,3.9655,18.59753,1.53758,438.01001,126.77,0,0,0
FH5,Mid/Back,PM Practice 8-11-149,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,60.76171,788.37292,76,0,3,4,2,19,12,9,,26,0,0,1,0,3.0255,25.95993,2.00079,569.96997,218.50999,0,0,0
FH6,Forward,PM Practice 8-11-150,Shots w-Logging,8,8/11/2016,18:32:00,19:02:22,Thursday,August,44.28698,444.12891,30,3.5,0,3,0,1,4,13,,6,1,2,0,0,4.6505,14.6245,1.4583,393.70999,46.92,3.5,0,0
FH1,Midfield,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,11:02:16,Friday,August,932.95627,8553.95215,581,994.45999,13,94,52,6,111,41,3,208,20,0,30,3,6.8645,46.16438,5.03502,4081.58001,3477.41,517.35999,360.37,114.13
FH7,Forward,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,11:02:16,Friday,August,1026.09916,8974.38664,341,786.58,18,53,12,8,97,15,9,76,13,1,35,4,6.5805,48.4334,5.5377,3902.07001,4286.74997,505.52,203.03,78.03
FH8,Forward,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,11:02:16,Friday,August,833.72165,9071.25513,436,639.88999,10,63,33,3,81,17,13,159,40,0,15,2,7.0245,48.95619,4.49947,4836.90003,3594.68007,461.29999,134.03,32.43
FH10,Back,AM Practice 8-12-16,Session,0,8/12/2016,9:51:10,11:02:16,Friday,August,328.49099,4050.6792,116,360.14,1,12,2,7,42,7,1,28,3,0,8,5,7.3265,57.00605,4.62292,1787.67998,1902.81995,208.95,79.44,51.77
FH15,Mid/Back,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,11:02:16,Friday,August,714.39765,8440.63316,456,689.94,13,48,11,17,148,60,4,96,15,2,34,8,6.4175,45.55282,3.8555,3193.89999,4557.84996,443.32,200.19,46.43
FH11,Mid,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,11:02:16,Friday,August,652.97538,8728.95078,392,721.19,8,58,13,9,126,22,12,91,24,1,21,7,6.2595,47.10882,3.52401,3570.94997,4437.12015,504.15,170.28,46.76
FH12,Midfield,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,11:02:16,Friday,August,989.68172,8842.8807,684,627.3,14,81,25,19,278,65,5,153,14,0,26,4,6.5645,47.72369,5.34116,3511.11996,4705.23,497.73,100.37,29.2
FH13,Mid/Forward,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,9:51:05,Friday,August,9.54934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08359,0,0,0,0,0
FH14,Forward,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,11:02:16,Friday,August,702.03476,8193.38022,423,637.17,9,81,24,9,148,19,4,91,6,0,26,6,6.1275,44.21843,3.78878,3344.52004,4212.39001,479.04,141.01,17.12
FH9,Mid/Forward,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,11:02:16,Friday,August,1060.33943,9810.79414,559,1302.00002,23,105,30,15,195,36,1,94,12,1,41,6,6.6965,52.94737,5.72249,3960.79008,4548.1599,729.72001,503.20001,69.08
FH2,Back,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,11:02:16,Friday,August,601.34092,7593.67664,277,717.27001,12,48,15,5,84,13,2,51,3,1,37,6,6.4905,40.98192,3.24535,3976.27001,2900.65997,423.42001,240.67,53.18
FH3,Forward/Mid,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,11:02:16,Friday,August,655.05894,8721.36537,379,439.30999,16,61,15,8,106,24,3,68,18,1,46,13,6.2045,47.06789,3.53525,4367.61002,3914.86994,346.84999,73.89,18.57
FH4,Mid/Back,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,11:02:16,Friday,August,480.69017,7008.87151,324,461.05999,17,44,9,6,91,26,3,84,7,0,30,7,6.0315,37.82582,2.59421,4238.55997,2309.41997,296.12999,156.26,8.67
FH5,Mid/Back,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,11:02:16,Friday,August,763.01561,8682.00549,419,827.81,39,39,10,6,97,17,4,119,12,5,58,13,6.8495,46.85547,4.11788,3927.26999,3927.08004,531.79,206.18,84.73
FH6,Forward,AM Practice 8-12-16,Session,0,8/12/2016,7:56:28,11:02:16,Friday,August,795.00259,8172.16296,345,603.74,18,54,18,6,103,18,4,72,21,3,23,5,6.6025,44.10392,4.29051,4121.74008,3446.82998,397.41,160.36,45.97
FH1,Midfield,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,445.44768,4005.97667,275,163.44,14,55,21,6,50,20,3,76,9,0,18,3,6.0385,25.57077,2.84336,2488.90994,1353.65002,103.33,56.25,3.86
FH7,Forward,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,532.9744,4270.45813,221,303.06,21,45,12,5,38,13,6,44,10,2,20,5,6.0465,27.259,3.40206,2291.53,1675.85997,189.22,104.91,8.93
FH8,Forward,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,388.13014,2983.25224,178,50.71,7,40,16,4,40,4,4,39,14,1,8,1,5.4875,19.04256,2.47749,1882.95,1049.50999,47.13,3.58,0
FH10,Back,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,370.78904,3892.97084,236,115.68,4,17,11,8,74,32,3,49,2,1,33,2,6.2085,24.84944,2.3668,2370.80999,1406.45998,93.5,19.31,2.87
FH15,Mid/Back,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,317.52484,3453.36154,222,82.56,1,17,2,10,63,41,1,45,3,1,28,10,5.3195,22.04334,2.02681,2004.63005,1366.15003,74.77,7.79,0
FH11,Mid,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,367.61728,4023.57501,311,314.83,17,31,5,3,105,17,3,79,11,2,33,5,4.9785,25.6831,2.34656,2203.09,1505.67001,314.83,0,0
FH12,Midfield,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,386.42877,3337.50104,194,26.95,8,24,8,12,70,13,0,43,5,0,6,5,4.7005,21.30379,2.46663,1732.05,1578.65003,26.95,0,0
FH13,Mid/Forward,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,463.1483,4225.63196,211,355.11,32,27,12,8,32,26,1,48,6,0,17,2,6.5535,26.97286,2.95635,2486.72,1383.97001,198.49,121.48,35.14
FH14,Forward,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,366.52438,4010.65955,257,143.13,17,78,21,3,61,7,4,46,8,0,10,2,5.4005,25.60066,2.33958,2146.87996,1720.7,138.29,4.84,0
FH9,Mid/Forward,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,377.00911,4194.17776,244,226.33,8,85,11,3,47,10,5,30,2,1,27,15,7.7975,26.77209,2.40651,2625.81009,1342.08998,202.2,13.74,8.14
FH2,Back,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,416.90942,5153.68408,237,45.54,1,30,10,12,68,17,1,44,5,5,38,6,5.5395,32.89677,2.6612,2966.31003,2202.82005,37.72,7.82,0
FH3,Forward/Mid,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,398.42719,4905.05331,242,449.97999,17,53,8,5,62,11,8,32,4,1,39,2,5.3995,31.30972,2.54322,3062.53001,1392.61005,399.41999,50.56,0
FH4,Mid/Back,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,316.03225,3717.99268,306,31.27,32,35,12,42,64,42,6,42,13,1,13,4,5.5975,23.73252,2.01728,2466.13998,1220.73003,21.41,9.86,0
FH5,Mid/Back,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,412.8883,4429.97336,301,136.72,3,47,9,6,81,15,3,70,10,2,41,14,6.0105,28.27721,2.63553,2780.14999,1511.53003,95.81,35.42,5.49
FH6,Forward,PM Practice 8-12-16,Session,0,8/12/2016,15:56:44,18:33:50,Friday,August,394.58291,3472.38257,307,51.83,13,39,15,11,49,77,3,75,6,4,13,2,5.1155,22.16476,2.51868,2117.75002,1302.78,50.98,0.85,0
FH1,Midfield,AM Practice 8-12-16,Warm-up,1,8/12/2016,7:56:28,8:22:12,Friday,August,131.761,965.82648,29,73,0,4,0,0,10,0,0,4,4,0,7,0,6.1945,37.51438,5.11783,457.76999,435.34,27.82,35.63,9.55
